event_id,area_id,category_id,collection_date,deadline_time,note,source_id
3945,area_cdba10e12965,burnable,2025-12-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3946,area_cdba10e12965,burnable,2025-12-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3947,area_cdba10e12965,burnable,2025-12-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3948,area_cdba10e12965,burnable,2025-12-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3949,area_cdba10e12965,burnable,2025-12-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3950,area_cdba10e12965,burnable,2026-01-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3951,area_cdba10e12965,burnable,2026-01-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3952,area_cdba10e12965,burnable,2026-01-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3953,area_cdba10e12965,burnable,2026-01-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3954,area_cdba10e12965,burnable,2026-01-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3955,area_cdba10e12965,burnable,2026-01-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3956,area_cdba10e12965,burnable,2026-01-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3957,area_cdba10e12965,burnable,2026-01-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3958,area_cdba10e12965,burnable,2026-01-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3959,area_cdba10e12965,burnable,2026-02-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3960,area_cdba10e12965,burnable,2026-02-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3961,area_cdba10e12965,burnable,2026-02-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3962,area_cdba10e12965,burnable,2026-02-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3963,area_cdba10e12965,burnable,2026-02-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3964,area_cdba10e12965,burnable,2026-02-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3965,area_cdba10e12965,burnable,2026-02-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3966,area_cdba10e12965,burnable,2026-02-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3967,area_cdba10e12965,burnable,2026-03-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3968,area_cdba10e12965,burnable,2026-03-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3969,area_cdba10e12965,burnable,2026-03-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3970,area_cdba10e12965,burnable,2026-03-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3971,area_cdba10e12965,burnable,2026-03-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3972,area_cdba10e12965,burnable,2026-03-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3973,area_cdba10e12965,burnable,2026-03-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3974,area_cdba10e12965,burnable,2026-03-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3975,area_cdba10e12965,burnable,2026-03-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3976,area_ca8adb2dd0ae,burnable,2025-04-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3977,area_ca8adb2dd0ae,burnable,2025-04-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3978,area_ca8adb2dd0ae,burnable,2025-04-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3979,area_ca8adb2dd0ae,burnable,2025-04-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3980,area_ca8adb2dd0ae,burnable,2025-04-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3981,area_ca8adb2dd0ae,burnable,2025-04-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3982,area_ca8adb2dd0ae,burnable,2025-04-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3983,area_ca8adb2dd0ae,burnable,2025-04-28,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3984,area_ca8adb2dd0ae,burnable,2025-05-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3985,area_ca8adb2dd0ae,burnable,2025-05-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3986,area_ca8adb2dd0ae,burnable,2025-05-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3987,area_ca8adb2dd0ae,burnable,2025-05-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3988,area_ca8adb2dd0ae,burnable,2025-05-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3989,area_ca8adb2dd0ae,burnable,2025-05-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3990,area_ca8adb2dd0ae,burnable,2025-05-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3991,area_ca8adb2dd0ae,burnable,2025-05-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3992,area_ca8adb2dd0ae,burnable,2025-05-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3993,area_ca8adb2dd0ae,burnable,2025-06-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3994,area_ca8adb2dd0ae,burnable,2025-06-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3995,area_ca8adb2dd0ae,burnable,2025-06-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3996,area_ca8adb2dd0ae,burnable,2025-06-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3997,area_ca8adb2dd0ae,burnable,2025-06-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3998,area_ca8adb2dd0ae,burnable,2025-06-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
3999,area_ca8adb2dd0ae,burnable,2025-06-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4000,area_ca8adb2dd0ae,burnable,2025-06-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4001,area_ca8adb2dd0ae,burnable,2025-06-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4002,area_ca8adb2dd0ae,burnable,2025-07-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4003,area_ca8adb2dd0ae,burnable,2025-07-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4004,area_ca8adb2dd0ae,burnable,2025-07-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4005,area_ca8adb2dd0ae,burnable,2025-07-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4006,area_ca8adb2dd0ae,burnable,2025-07-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4007,area_ca8adb2dd0ae,burnable,2025-07-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4008,area_ca8adb2dd0ae,burnable,2025-07-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4009,area_ca8adb2dd0ae,burnable,2025-07-28,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4010,area_ca8adb2dd0ae,burnable,2025-07-31,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4011,area_ca8adb2dd0ae,burnable,2025-08-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4012,area_ca8adb2dd0ae,burnable,2025-08-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4013,area_ca8adb2dd0ae,burnable,2025-08-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4014,area_ca8adb2dd0ae,burnable,2025-08-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4015,area_ca8adb2dd0ae,burnable,2025-08-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4016,area_ca8adb2dd0ae,burnable,2025-08-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4017,area_ca8adb2dd0ae,burnable,2025-08-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4018,area_ca8adb2dd0ae,burnable,2025-08-28,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4019,area_ca8adb2dd0ae,burnable,2025-09-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4020,area_ca8adb2dd0ae,burnable,2025-09-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4021,area_ca8adb2dd0ae,burnable,2025-09-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4022,area_ca8adb2dd0ae,burnable,2025-09-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4023,area_ca8adb2dd0ae,burnable,2025-09-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4024,area_ca8adb2dd0ae,burnable,2025-09-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4025,area_ca8adb2dd0ae,burnable,2025-09-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4026,area_ca8adb2dd0ae,burnable,2025-09-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4027,area_ca8adb2dd0ae,burnable,2025-09-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4028,area_ca8adb2dd0ae,burnable,2025-10-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4029,area_ca8adb2dd0ae,burnable,2025-10-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4030,area_ca8adb2dd0ae,burnable,2025-10-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4031,area_ca8adb2dd0ae,burnable,2025-10-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4032,area_ca8adb2dd0ae,burnable,2025-10-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4033,area_ca8adb2dd0ae,burnable,2025-10-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4034,area_ca8adb2dd0ae,burnable,2025-10-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4035,area_ca8adb2dd0ae,burnable,2025-10-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4036,area_ca8adb2dd0ae,burnable,2025-10-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4037,area_ca8adb2dd0ae,burnable,2025-11-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4038,area_ca8adb2dd0ae,burnable,2025-11-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4039,area_ca8adb2dd0ae,burnable,2025-11-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4040,area_ca8adb2dd0ae,burnable,2025-11-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4041,area_ca8adb2dd0ae,burnable,2025-11-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4042,area_ca8adb2dd0ae,burnable,2025-11-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4043,area_ca8adb2dd0ae,burnable,2025-11-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4044,area_ca8adb2dd0ae,burnable,2025-11-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4045,area_ca8adb2dd0ae,burnable,2025-12-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4046,area_ca8adb2dd0ae,burnable,2025-12-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4047,area_ca8adb2dd0ae,burnable,2025-12-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4048,area_ca8adb2dd0ae,burnable,2025-12-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4049,area_ca8adb2dd0ae,burnable,2025-12-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4050,area_ca8adb2dd0ae,burnable,2025-12-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4051,area_ca8adb2dd0ae,burnable,2025-12-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4052,area_ca8adb2dd0ae,burnable,2025-12-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4053,area_ca8adb2dd0ae,burnable,2025-12-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4054,area_ca8adb2dd0ae,burnable,2026-01-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4055,area_ca8adb2dd0ae,burnable,2026-01-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4056,area_ca8adb2dd0ae,burnable,2026-01-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4057,area_ca8adb2dd0ae,burnable,2026-01-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4058,area_ca8adb2dd0ae,burnable,2026-01-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4059,area_ca8adb2dd0ae,burnable,2026-01-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4060,area_ca8adb2dd0ae,burnable,2026-01-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4061,area_ca8adb2dd0ae,burnable,2026-01-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4062,area_ca8adb2dd0ae,burnable,2026-01-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4063,area_ca8adb2dd0ae,burnable,2026-02-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4064,area_ca8adb2dd0ae,burnable,2026-02-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4065,area_ca8adb2dd0ae,burnable,2026-02-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4066,area_ca8adb2dd0ae,burnable,2026-02-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4067,area_ca8adb2dd0ae,burnable,2026-02-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4068,area_ca8adb2dd0ae,burnable,2026-02-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4069,area_ca8adb2dd0ae,burnable,2026-02-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4070,area_ca8adb2dd0ae,burnable,2026-02-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4071,area_ca8adb2dd0ae,burnable,2026-03-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4072,area_ca8adb2dd0ae,burnable,2026-03-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4073,area_ca8adb2dd0ae,burnable,2026-03-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4074,area_ca8adb2dd0ae,burnable,2026-03-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4075,area_ca8adb2dd0ae,burnable,2026-03-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4076,area_ca8adb2dd0ae,burnable,2026-03-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4077,area_ca8adb2dd0ae,burnable,2026-03-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4078,area_ca8adb2dd0ae,burnable,2026-03-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4079,area_ca8adb2dd0ae,burnable,2026-03-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4080,area_9153f9704039,burnable,2025-04-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4081,area_9153f9704039,burnable,2025-04-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4082,area_9153f9704039,burnable,2025-04-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4083,area_9153f9704039,burnable,2025-04-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4084,area_9153f9704039,burnable,2025-04-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
4085,area_9153f9704039,burnable,2025-04-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-29"", ""restart"": ""2026-01-05""}}",src_pdf_r7
